Transaction ID,Timestamp,Item ID,Supplier ID,Customer ID,Location,Temperature,Humidity,GPS Coordinates,Order Amount,Quantity Shipped,Order Status,Payment Status,Time to Delivery,Quantity Mismatch,Fraud Indicator,Transaction Hash,Smart Contract Status,Compliance Check
TX06550,58:29.8,9790,S8,C1,Chicago,5.252026247,65.05722455,"(41.654, -75.0665)",2315,112,Delivered,Paid,1,14,1,0x2631,Triggered,1
TX06551,58:29.8,9657,S2,C7,NY,19.05036263,53.22028952,"(34.1159, -115.8913)",1680,196,Pending,Paid,7,6,0,0x862e,Completed,1
TX06552,58:29.8,9317,S4,C6,LA,10.15957741,72.50979861,"(37.4716, -118.4512)",1572,111,Delivered,Paid,9,1,1,0xd69c,Active,1
TX06553,58:29.8,9735,S6,C5,LA,9.656153975,44.35856567,"(39.8792, -90.7171)",1924,79,Pending,Paid,5,7,0,0xe965,Completed,0
TX06554,58:29.8,9368,S5,C4,Chicago,8.925163702,74.33405463,"(40.2069, -75.0712)",2953,138,Delivered,Paid,7,1,1,0x8c08,Active,1
TX06555,58:29.8,9383,S1,C8,Chicago,8.668042596,60.72006664,"(41.4673, -106.5068)",2554,179,Shipped,Paid,1,14,1,0x2ef0,Triggered,0
TX06556,58:29.8,9061,S9,C8,Chicago,16.01829936,70.27737722,"(37.1717, -85.0815)",1772,117,Shipped,Paid,3,2,0,0x1bef,Completed,1
TX06557,58:29.8,9805,S3,C5,SF,18.61840443,60.73566366,"(37.1052, -88.5614)",1659,183,Pending,Paid,3,3,1,0x1e41,Active,0
TX06558,58:29.8,9504,S2,C4,SF,16.79084549,49.85091688,"(41.349, -101.7355)",1973,157,Shipped,Overdue,4,5,1,0x52e2,Completed,1
TX06559,58:29.8,9238,S9,C2,LA,15.11161949,65.63394491,"(38.4842, -82.1343)",2258,146,Shipped,Overdue,1,7,0,0x0344,Triggered,1
TX06560,58:29.8,9194,S7,C7,Chicago,9.316363442,46.19164544,"(37.8214, -106.9891)",1284,59,Delivered,Paid,5,7,1,0xec35,Active,1
TX06561,58:29.8,9677,S5,C5,LA,13.20445213,49.19481738,"(36.0654, -116.7652)",1514,180,Delivered,Overdue,9,14,0,0x958f,Triggered,0
TX06562,58:29.8,9962,S6,C3,NY,8.554507589,61.97302676,"(36.6429, -89.1363)",1339,96,Delivered,Paid,9,13,0,0x49f2,Active,1
TX06563,58:29.8,9221,S4,C9,Chicago,6.672606563,55.59934325,"(34.4707, -107.6569)",1536,137,Delivered,Paid,6,7,1,0x3387,Triggered,0
TX06564,58:29.8,9060,S1,C9,SF,6.804394436,69.80809141,"(34.8928, -101.7985)",1232,96,Delivered,Overdue,7,6,0,0x6615,Active,1
TX06565,58:29.8,9128,S4,C10,Chicago,14.05653658,63.3428991,"(34.7471, -86.4277)",1324,145,Shipped,Overdue,5,1,0,0xcc8e,Completed,0
TX06566,58:29.8,9989,S9,C8,LA,5.577194882,55.2534051,"(41.4242, -111.345)",2078,102,Shipped,Paid,8,8,0,0xf278,Active,0
TX06567,58:29.8,9684,S1,C1,SF,19.59881744,53.06919739,"(36.0046, -112.793)",2463,129,Pending,Paid,1,12,1,0xbc9b,Triggered,0
TX06568,58:29.8,9991,S10,C3,NY,19.93199695,76.52971128,"(35.4994, -105.9795)",1924,99,Delivered,Overdue,1,11,0,0x999c,Completed,0
TX06569,58:29.8,9155,S3,C2,NY,7.241370369,41.60330648,"(36.2494, -102.6673)",2265,65,Pending,Overdue,8,10,0,0x781f,Completed,1
TX06570,58:29.8,9916,S5,C4,LA,11.40953615,67.64124157,"(38.1995, -87.261)",1636,53,Delivered,Paid,5,4,0,0x41ec,Active,0
TX06571,58:29.8,9377,S7,C2,Chicago,16.52114028,55.67594316,"(41.0759, -99.3279)",2320,188,Delivered,Paid,4,7,0,0xdf0f,Triggered,1
TX06572,58:29.8,9621,S9,C8,NY,19.3260024,55.09430698,"(41.2718, -89.411)",1129,73,Shipped,Paid,7,10,1,0xbc20,Completed,0
TX06573,58:29.8,9780,S6,C1,LA,18.36981762,66.07507093,"(39.8313, -96.499)",2541,99,Delivered,Paid,3,3,0,0x2bd2,Triggered,1
TX06574,58:29.8,9922,S3,C4,SF,8.821327758,74.01859013,"(38.1858, -96.0612)",1227,137,Delivered,Overdue,9,7,1,0xe7a3,Active,1
TX06575,58:29.8,9867,S7,C5,SF,6.277954007,68.97648981,"(37.9358, -99.3505)",1186,169,Shipped,Paid,7,14,1,0x74a6,Completed,1
TX06576,58:29.8,9902,S4,C10,LA,9.330940411,66.80445073,"(40.1965, -102.5543)",2216,137,Delivered,Paid,1,1,0,0x39b1,Triggered,0
TX06577,58:29.8,9789,S3,C4,Chicago,11.55856165,59.848098,"(35.6539, -113.8994)",2310,167,Shipped,Paid,2,3,0,0xc7c3,Completed,1
TX06578,58:29.8,9585,S7,C8,Chicago,10.39907476,58.76713856,"(41.0366, -81.1702)",2882,137,Delivered,Paid,5,14,1,0x5b62,Active,1
TX06579,58:29.8,9998,S7,C2,Chicago,16.60803684,58.42861102,"(35.9491, -114.6808)",2388,149,Shipped,Paid,2,12,1,0x960d,Triggered,1
TX06580,58:29.8,9436,S4,C9,Chicago,8.866818318,45.81789853,"(41.6837, -98.3092)",2124,128,Pending,Paid,2,0,0,0x2326,Completed,0
TX06581,58:29.8,9974,S7,C2,LA,17.87955674,62.38011953,"(34.747, -110.3111)",2069,108,Delivered,Overdue,6,5,0,0x0bd8,Triggered,0
TX06582,58:29.8,9206,S2,C2,LA,8.384516414,52.61857112,"(39.6301, -116.3408)",1571,61,Pending,Paid,6,9,1,0xc4c6,Active,1
TX06583,58:29.8,9387,S1,C2,SF,10.42028067,64.72911585,"(37.4645, -100.7588)",2581,66,Delivered,Paid,9,1,0,0x0213,Active,1
TX06584,58:29.8,9479,S2,C10,SF,11.71713602,61.3734099,"(39.4854, -111.0268)",1274,155,Delivered,Paid,6,3,0,0x9631,Completed,0
TX06585,58:29.8,9790,S4,C8,Chicago,9.368272138,77.59696781,"(41.8702, -113.0124)",2280,179,Pending,Overdue,2,12,1,0x92a6,Completed,1
TX06586,58:29.8,9886,S8,C3,NY,16.49558356,57.39720528,"(38.7869, -105.2354)",1734,99,Pending,Overdue,1,14,0,0xc307,Completed,0
TX06587,58:29.8,9837,S3,C10,NY,11.14320817,66.57588832,"(35.063, -95.7502)",1017,100,Shipped,Overdue,6,11,1,0x4b7a,Completed,1
TX06588,58:29.8,9983,S10,C10,SF,18.3053866,63.71210235,"(35.3561, -89.4068)",2926,106,Delivered,Overdue,5,8,1,0x6c1d,Active,0
TX06589,58:29.8,9339,S6,C8,SF,19.45382988,67.37579032,"(34.2594, -97.0322)",2904,94,Pending,Overdue,8,4,0,0x92f6,Active,0
TX06590,58:29.8,9868,S6,C7,LA,17.89710729,50.67899435,"(35.7519, -77.2502)",1415,75,Delivered,Overdue,5,13,0,0xe353,Triggered,1
TX06591,58:29.8,9339,S9,C10,SF,12.83937758,50.28995778,"(39.6843, -86.0123)",1226,78,Shipped,Paid,8,3,0,0x40e6,Triggered,0
TX06592,58:29.8,9203,S9,C4,SF,12.64712604,62.38711825,"(39.6428, -90.0347)",2247,128,Pending,Overdue,2,14,0,0x6293,Completed,1
TX06593,58:29.8,9160,S4,C7,Chicago,8.238089709,73.96246325,"(35.1044, -75.1157)",1314,174,Shipped,Overdue,6,13,0,0xea1b,Active,1
TX06594,58:29.8,9539,S9,C8,NY,13.88416494,68.80034735,"(39.259, -79.6179)",1064,146,Delivered,Overdue,6,8,1,0x4b45,Triggered,0
TX06595,58:29.8,9391,S6,C6,NY,19.29088588,59.55738799,"(38.0304, -107.1313)",1992,129,Shipped,Overdue,6,0,1,0xa3b5,Active,0
TX06596,58:29.8,9768,S2,C6,LA,6.209097915,50.20377733,"(37.4978, -102.0378)",1779,89,Shipped,Paid,7,11,1,0x79c8,Completed,0
TX06597,58:29.8,9676,S10,C3,NY,16.28686122,70.37388904,"(34.1277, -89.6278)",1172,152,Shipped,Overdue,2,14,0,0x9393,Completed,0
TX06598,58:29.8,9574,S6,C5,Chicago,18.04309331,77.0498479,"(39.9012, -118.1589)",2687,54,Shipped,Overdue,5,2,1,0xb296,Completed,0
TX06599,58:29.8,9533,S2,C10,Chicago,19.80055227,48.52081284,"(35.9675, -90.1004)",1437,107,Delivered,Overdue,7,14,0,0xadd6,Triggered,0
TX06600,58:29.8,9069,S8,C2,LA,10.02136574,71.96374885,"(36.5752, -77.9768)",2795,147,Shipped,Overdue,3,12,1,0xf648,Completed,1
TX06601,58:29.8,9892,S4,C5,SF,10.33361219,46.89782114,"(34.9008, -78.2361)",2102,199,Shipped,Paid,5,8,1,0x5a26,Triggered,1
TX06602,58:29.8,9404,S5,C5,SF,8.446628625,76.03131913,"(41.3117, -76.9905)",1223,86,Shipped,Paid,6,1,0,0x5921,Triggered,1
TX06603,58:29.8,9607,S8,C7,Chicago,16.83595439,65.68199576,"(34.6178, -107.7419)",2303,123,Shipped,Overdue,3,6,1,0x3895,Completed,1
TX06604,58:29.8,9674,S8,C4,LA,7.100594007,47.24040017,"(36.0106, -80.1618)",1022,170,Shipped,Paid,8,0,0,0xa657,Completed,1
TX06605,58:29.8,9590,S6,C6,Chicago,9.016504419,41.45038115,"(40.4574, -112.8497)",1344,80,Shipped,Overdue,7,11,0,0xcf38,Active,0
TX06606,58:29.8,9516,S4,C9,NY,9.428935367,67.78465174,"(35.1318, -98.6641)",2968,63,Delivered,Paid,1,14,1,0x1cae,Triggered,1
TX06607,58:29.8,9827,S1,C4,NY,10.62395928,64.24407296,"(35.3867, -98.5845)",1729,83,Shipped,Paid,5,7,1,0x3a11,Triggered,1
TX06608,58:29.8,9119,S7,C6,Chicago,11.32497355,64.45271266,"(40.7576, -97.5039)",1276,102,Delivered,Paid,3,3,0,0xf507,Completed,1
TX06609,58:29.8,9813,S8,C9,SF,13.38537447,59.29047676,"(39.7956, -108.7468)",2733,132,Shipped,Overdue,9,10,1,0x013c,Completed,0
TX06610,58:29.8,9689,S9,C10,NY,19.22559982,64.57772574,"(36.1263, -93.2798)",1149,150,Delivered,Paid,4,1,1,0xb1d4,Active,1
TX06611,58:29.8,9687,S2,C1,LA,8.709196214,74.9289237,"(40.8194, -96.1)",1633,70,Pending,Paid,2,7,1,0xe99d,Completed,0
TX06612,58:29.8,9901,S1,C8,SF,16.68830883,78.08006326,"(35.5863, -110.1976)",1108,86,Delivered,Overdue,5,5,1,0xd079,Active,1
TX06613,58:29.8,9216,S4,C1,NY,15.14585433,53.78031827,"(38.9361, -115.3473)",2766,145,Pending,Overdue,1,14,1,0x53f5,Active,1
TX06614,58:29.8,9055,S5,C4,Chicago,6.740753446,59.51487873,"(34.5238, -115.3743)",2764,113,Pending,Overdue,1,7,1,0x4db0,Active,1
TX06615,58:29.8,9365,S10,C3,SF,17.15565127,50.92111507,"(37.1388, -104.0533)",1714,143,Delivered,Overdue,7,13,1,0xf4c7,Triggered,0
TX06616,58:29.8,9698,S1,C4,SF,6.359176694,56.46341397,"(34.0172, -112.7248)",2828,151,Pending,Paid,4,4,0,0xd5be,Triggered,0
TX06617,58:29.8,9503,S5,C7,NY,16.08389344,71.83554217,"(36.7801, -100.6518)",1285,66,Pending,Overdue,6,10,1,0x53b0,Completed,0
TX06618,58:29.8,9743,S6,C9,LA,15.73680118,56.99956554,"(37.2184, -105.6172)",2310,95,Pending,Overdue,4,0,1,0xe62a,Completed,1
TX06619,58:29.8,9766,S3,C9,NY,15.34102792,55.6656165,"(40.4954, -101.2791)",2312,99,Shipped,Paid,7,4,0,0xf05c,Active,1
TX06620,58:29.8,9924,S7,C10,NY,9.150385152,74.00444416,"(39.1558, -82.5378)",1876,92,Shipped,Overdue,9,4,1,0x4090,Completed,1
TX06621,58:29.8,9454,S6,C1,NY,13.60050484,40.05089447,"(40.8298, -81.4343)",1075,66,Delivered,Paid,9,0,0,0x7347,Active,0
TX06622,58:29.8,9103,S4,C10,NY,16.42366686,74.08752305,"(37.9572, -90.2405)",2434,127,Delivered,Overdue,4,9,1,0xf1aa,Triggered,0
TX06623,58:29.8,9076,S3,C1,NY,14.56387917,47.25631864,"(36.5174, -81.217)",1249,196,Shipped,Paid,4,2,0,0x1bb6,Triggered,1
TX06624,58:29.8,9229,S5,C9,Chicago,17.06458581,50.980479,"(35.7065, -84.5533)",1077,89,Delivered,Overdue,3,6,1,0xadbd,Active,0
TX06625,58:29.8,9913,S3,C4,NY,15.31823547,54.46436274,"(37.7583, -106.5546)",1766,86,Delivered,Overdue,3,6,0,0x4af4,Active,1
TX06626,58:29.8,9257,S10,C3,LA,9.116748321,75.22608923,"(37.0373, -93.5279)",1884,144,Shipped,Overdue,5,9,1,0xd115,Active,0
TX06627,58:29.8,9263,S9,C9,SF,7.295848172,76.34726163,"(41.4399, -115.6106)",2337,193,Shipped,Overdue,4,13,0,0xd110,Triggered,1
TX06628,58:29.8,9330,S9,C5,Chicago,14.4796848,66.44714229,"(41.3558, -83.2931)",1896,126,Shipped,Overdue,1,8,0,0x88f9,Triggered,1
TX06629,58:29.8,9992,S6,C6,LA,16.39637571,57.57771458,"(38.6986, -114.1343)",2599,75,Shipped,Paid,5,4,1,0x3443,Completed,1
TX06630,58:29.8,9181,S6,C1,NY,7.134844285,60.64511241,"(40.4996, -88.9216)",2017,83,Pending,Paid,6,7,1,0x9c93,Triggered,1
TX06631,58:29.8,9892,S4,C1,LA,7.622306868,63.21606437,"(37.9785, -80.136)",2132,109,Shipped,Overdue,2,10,1,0x7b9c,Triggered,1
TX06632,58:29.8,9767,S4,C7,SF,5.181040209,78.15963218,"(39.3156, -107.0115)",2649,173,Shipped,Paid,1,7,0,0xa6ad,Triggered,1
TX06633,58:29.8,9549,S2,C10,LA,12.97623772,78.76668801,"(34.349, -85.83)",2904,147,Shipped,Overdue,5,13,0,0x8d8d,Completed,1
TX06634,58:29.8,9687,S10,C8,NY,13.13436572,73.89331712,"(36.0438, -107.3766)",1839,113,Shipped,Paid,7,7,1,0xd59e,Triggered,1
TX06635,58:29.8,9026,S4,C8,SF,12.50113688,63.34914827,"(37.5977, -86.2515)",2351,198,Shipped,Paid,9,8,1,0xbc1e,Triggered,1
TX06636,58:29.8,9275,S8,C7,NY,9.740150282,55.62937897,"(41.3946, -110.2678)",2255,174,Pending,Paid,1,1,1,0xb702,Active,1
TX06637,58:29.8,9651,S10,C9,NY,11.41716852,49.21119667,"(41.0561, -92.8032)",2500,184,Shipped,Paid,3,5,1,0x0bde,Active,0
TX06638,58:29.8,9298,S2,C1,Chicago,16.49355156,61.37823441,"(40.8446, -81.8306)",1537,114,Pending,Paid,6,8,1,0xe615,Completed,0
TX06639,58:29.8,9956,S9,C2,SF,7.726953219,53.82523572,"(37.1391, -89.484)",2881,195,Pending,Paid,6,0,1,0xf87d,Active,0
TX06640,58:29.8,9798,S1,C3,SF,8.0232183,42.90977991,"(41.5729, -89.7427)",1688,177,Pending,Paid,7,2,0,0x74b4,Completed,0
TX06641,58:29.8,9090,S2,C5,NY,15.00467397,59.04883034,"(37.6653, -103.2617)",1427,65,Delivered,Overdue,2,4,1,0x4235,Triggered,1
TX06642,58:29.8,9479,S2,C4,LA,18.0035131,62.84344733,"(35.1465, -75.0541)",1554,114,Pending,Paid,8,6,0,0x001a,Triggered,1
TX06643,58:29.8,9572,S6,C4,SF,10.10590202,64.45260576,"(39.2625, -107.5549)",1048,124,Shipped,Paid,3,12,1,0x5fe9,Completed,0
TX06644,58:29.8,9457,S7,C8,LA,18.99116488,42.95255524,"(34.5956, -86.0736)",1179,175,Shipped,Paid,2,3,0,0x7b9f,Active,0
TX06645,58:29.8,9450,S3,C8,LA,5.865141104,59.32440729,"(40.8406, -100.7492)",1326,79,Delivered,Paid,5,3,1,0xcdd7,Active,0
TX06646,58:29.8,9364,S9,C7,SF,6.777789805,66.23652201,"(41.6487, -105.2184)",1671,175,Shipped,Paid,9,12,0,0x0d1e,Completed,0
TX06647,58:29.8,9858,S5,C1,LA,11.89939429,78.44256279,"(40.0485, -108.1658)",2641,141,Pending,Overdue,9,6,1,0x0bdf,Active,1
TX06648,58:29.8,9674,S5,C10,SF,15.85227841,41.00183234,"(36.6875, -92.7574)",2846,139,Pending,Overdue,4,12,0,0xfb73,Completed,1
TX06649,58:29.8,9350,S4,C4,Chicago,10.56255447,67.05129206,"(34.2933, -110.5131)",1112,187,Pending,Overdue,3,8,0,0x56a6,Active,1
TX06650,58:29.8,9654,S9,C1,SF,13.32120935,42.4934964,"(35.4108, -105.2406)",2273,124,Pending,Overdue,4,7,1,0xf7bd,Completed,1
TX06651,58:29.8,9399,S8,C5,SF,5.428560285,46.35373949,"(40.2197, -79.1579)",1529,168,Delivered,Paid,5,11,0,0xdbef,Active,1
TX06652,58:29.8,9252,S4,C3,SF,11.92751468,46.93231887,"(34.1014, -108.4241)",2146,158,Pending,Overdue,7,11,1,0xca38,Triggered,1
TX06653,58:29.8,9780,S4,C3,Chicago,8.638633017,53.15489748,"(34.2031, -81.244)",2978,119,Shipped,Paid,8,2,1,0x7542,Completed,1
TX06654,58:29.8,9880,S2,C4,LA,12.74553261,73.25196138,"(35.5899, -85.3186)",2820,78,Shipped,Overdue,7,3,1,0x3866,Triggered,0
TX06655,58:29.8,9802,S9,C2,Chicago,12.88749808,74.2494902,"(34.2664, -102.0727)",2695,71,Pending,Overdue,2,12,0,0xf33d,Triggered,1
TX06656,58:29.8,9458,S3,C7,LA,16.29738392,54.99807651,"(36.869, -105.18)",1181,191,Delivered,Overdue,8,14,0,0x97f8,Completed,0
TX06657,58:29.8,9698,S4,C4,SF,13.09762442,57.25211309,"(38.5614, -102.3911)",1496,183,Delivered,Paid,7,0,0,0x455a,Triggered,1
TX06658,58:29.8,9916,S7,C5,SF,14.21403759,48.68122848,"(37.2258, -111.4858)",1595,93,Pending,Paid,5,11,1,0x8920,Active,0
TX06659,58:29.8,9498,S10,C2,Chicago,12.94469873,57.30055164,"(37.316, -86.6509)",2822,112,Pending,Overdue,6,10,0,0x483b,Completed,0
TX06660,58:29.8,9949,S8,C6,Chicago,19.85566152,50.99337729,"(36.5847, -81.4312)",1682,168,Pending,Overdue,4,10,1,0xdd9d,Completed,1
TX06661,58:29.8,9970,S8,C9,Chicago,16.87429043,46.99530581,"(35.3291, -81.9015)",1680,174,Shipped,Paid,3,5,0,0x158c,Triggered,0
TX06662,58:29.8,9925,S4,C8,Chicago,16.33467542,46.33872278,"(38.9261, -100.93)",1903,110,Shipped,Overdue,6,7,1,0xa093,Triggered,0
TX06663,58:29.8,9507,S7,C8,SF,14.40889191,71.02588606,"(34.2819, -114.3044)",1810,69,Delivered,Paid,4,10,1,0x3dc7,Triggered,0
TX06664,58:29.8,9303,S10,C2,SF,12.92556049,44.67785562,"(37.3141, -80.4932)",1995,157,Shipped,Overdue,4,9,1,0x2687,Completed,0
TX06665,58:29.8,9500,S1,C4,NY,10.17135709,64.64137886,"(41.6547, -78.1646)",1946,138,Delivered,Overdue,6,13,1,0xf5e2,Active,1
TX06666,58:29.8,9802,S6,C8,Chicago,16.75951889,46.69928053,"(36.1927, -108.4559)",1135,192,Delivered,Overdue,3,0,1,0x584b,Triggered,0
TX06667,58:29.8,9597,S6,C1,Chicago,7.844137496,73.51357676,"(39.9161, -77.6751)",2660,182,Delivered,Overdue,1,5,1,0xe594,Active,1
TX06668,58:29.8,9165,S6,C8,LA,5.548233499,50.97868273,"(35.0668, -103.0087)",2544,64,Shipped,Paid,8,6,1,0xd88c,Completed,0
TX06669,58:29.8,9414,S2,C3,LA,15.47258067,41.79573934,"(40.6912, -97.8606)",2613,60,Shipped,Overdue,7,2,1,0x16f5,Active,0
TX06670,58:29.8,9461,S8,C8,SF,7.172775452,58.08292635,"(40.7389, -114.7461)",2453,82,Delivered,Overdue,9,4,1,0x941d,Completed,0
TX06671,58:29.8,9919,S5,C6,NY,18.55739124,79.99188451,"(40.2162, -102.4678)",1544,150,Delivered,Paid,9,12,1,0x01dd,Active,0
TX06672,58:29.8,9113,S5,C7,Chicago,16.5602208,72.52548409,"(39.5444, -106.8081)",1313,174,Pending,Overdue,1,5,1,0xfe30,Completed,0
TX06673,58:29.8,9432,S2,C2,NY,14.03366567,62.8104997,"(39.5352, -88.4053)",1078,151,Delivered,Paid,1,6,0,0x54b9,Completed,0
TX06674,58:29.8,9991,S4,C1,NY,9.708869805,47.57755234,"(37.3547, -76.3866)",2245,124,Delivered,Overdue,1,12,0,0xd72d,Triggered,1
TX06675,58:29.8,9355,S9,C6,SF,14.56913539,44.70020151,"(34.0039, -89.6607)",1349,106,Pending,Paid,5,3,0,0x9001,Triggered,0
TX06676,58:29.8,9927,S9,C3,NY,12.15285035,73.54202158,"(41.2698, -81.4132)",2255,113,Delivered,Overdue,6,5,1,0x2392,Active,0
TX06677,58:29.8,9694,S6,C4,Chicago,9.367227017,71.50829622,"(38.5177, -79.6911)",2950,124,Shipped,Paid,4,12,1,0x2f1a,Active,0
TX06678,58:29.8,9206,S9,C9,SF,19.17618466,58.48754261,"(34.8635, -95.5434)",2988,82,Shipped,Paid,7,13,1,0x8486,Active,1
TX06679,58:29.8,9767,S4,C3,NY,7.42834123,56.85638747,"(41.8505, -75.3799)",1082,140,Delivered,Paid,6,8,0,0xeab1,Active,0
TX06680,58:29.8,9234,S1,C2,SF,16.30075624,69.94691157,"(39.4333, -112.4557)",2327,195,Pending,Paid,9,12,1,0xd4da,Active,0
TX06681,58:29.8,9441,S2,C2,SF,17.00057852,61.44150597,"(34.9034, -78.49)",1873,188,Pending,Paid,1,14,1,0xa534,Active,1
TX06682,58:29.8,9354,S1,C2,LA,19.27691912,56.16677007,"(41.0453, -105.807)",1650,111,Shipped,Overdue,9,11,1,0xbc49,Active,0
TX06683,58:29.8,9514,S8,C6,SF,13.24124645,50.06883424,"(41.4525, -114.1263)",2919,96,Shipped,Overdue,8,4,0,0xa728,Active,1
TX06684,58:29.8,9207,S9,C2,NY,13.02312742,44.9025402,"(36.3559, -91.0143)",1484,143,Pending,Overdue,5,1,0,0xd48b,Completed,0
TX06685,58:29.8,9708,S10,C7,LA,18.80433814,63.79173887,"(35.3654, -75.4921)",1329,110,Delivered,Paid,6,8,0,0x9990,Active,0
TX06686,58:29.8,9852,S6,C7,Chicago,17.01639889,73.04195391,"(35.7805, -108.9606)",1879,129,Delivered,Paid,9,5,0,0x0fc7,Triggered,1
TX06687,58:29.8,9124,S2,C7,Chicago,16.45454719,69.8473245,"(37.7968, -84.9675)",1639,73,Delivered,Overdue,9,10,0,0x7f37,Completed,1
TX06688,58:29.8,9137,S6,C2,Chicago,16.83705581,67.8527381,"(34.9639, -89.965)",2379,124,Delivered,Overdue,4,4,0,0xae4c,Triggered,0
TX06689,58:29.8,9338,S9,C7,Chicago,12.39771637,77.15408437,"(34.795, -115.7375)",2952,55,Pending,Paid,6,11,1,0xf077,Triggered,1
TX06690,58:29.8,9536,S3,C10,Chicago,5.621279267,55.78066971,"(34.3312, -95.4922)",1444,125,Pending,Paid,1,0,0,0x7a14,Completed,0
TX06691,58:29.8,9067,S9,C8,NY,7.973973255,45.48870269,"(37.4878, -106.169)",2111,75,Pending,Paid,9,12,1,0xfdfb,Triggered,1
TX06692,58:29.8,9572,S2,C8,SF,14.64488131,44.07796413,"(38.2169, -97.4168)",2294,132,Delivered,Paid,1,13,0,0x4b48,Active,0
TX06693,58:29.8,9540,S5,C2,LA,10.94248878,78.20048305,"(37.7911, -112.2397)",2564,133,Delivered,Paid,2,9,1,0x0ee4,Completed,0
TX06694,58:29.8,9382,S2,C5,SF,14.10155373,63.55856863,"(41.1756, -92.0989)",2766,61,Shipped,Paid,1,5,0,0x990d,Completed,0
TX06695,58:29.8,9018,S7,C6,SF,13.27516854,72.43172966,"(35.0183, -108.5042)",2178,88,Pending,Paid,5,10,0,0x9d6b,Completed,0
TX06696,58:29.8,9682,S10,C9,NY,11.57990458,61.42239417,"(40.1167, -85.0615)",2811,123,Pending,Overdue,4,7,0,0x7015,Active,0
TX06697,58:29.8,9449,S9,C6,NY,8.520920322,55.93977586,"(39.8059, -84.429)",2955,199,Delivered,Overdue,4,14,1,0xc788,Completed,0
TX06698,58:29.8,9073,S7,C10,NY,15.78439836,48.01078603,"(38.7856, -107.0053)",1013,53,Delivered,Overdue,2,11,0,0xd405,Active,0
TX06699,58:29.8,9572,S5,C6,LA,18.63567695,74.2563338,"(36.8613, -97.0663)",1508,78,Delivered,Overdue,2,14,0,0xbf9c,Triggered,0
TX06700,58:29.8,9938,S4,C10,NY,16.54945578,42.54060949,"(35.9682, -81.6009)",1548,183,Delivered,Paid,6,6,1,0x2879,Active,0
TX06701,58:29.8,9664,S4,C10,SF,6.800573542,76.0093149,"(39.9756, -75.8997)",2507,96,Pending,Paid,9,4,1,0xfeab,Active,1
TX06702,58:29.8,9275,S10,C6,LA,13.06924608,48.20051116,"(37.3221, -80.8156)",2892,104,Delivered,Paid,9,4,1,0xa7f5,Triggered,0
TX06703,58:29.8,9047,S8,C9,NY,17.53049274,40.38124184,"(40.233, -82.5628)",2239,152,Shipped,Overdue,8,13,0,0xe40f,Completed,0
TX06704,58:29.8,9210,S10,C10,NY,13.86472673,44.15588461,"(39.5052, -104.2934)",2072,185,Delivered,Overdue,9,1,1,0xc6e1,Triggered,1
TX06705,58:29.8,9854,S10,C7,NY,11.59353741,75.34034849,"(35.9514, -107.7459)",2770,60,Shipped,Paid,4,14,1,0xc92b,Completed,0
TX06706,58:29.8,9919,S10,C1,SF,9.268195247,42.94828709,"(38.5359, -80.4156)",2955,178,Shipped,Overdue,3,14,0,0x4b1c,Completed,0
TX06707,58:29.8,9650,S10,C1,NY,9.955861259,54.20962347,"(37.5927, -93.0518)",2465,151,Delivered,Paid,1,11,1,0x1214,Triggered,0
TX06708,58:29.8,9621,S10,C4,SF,8.632352451,50.01266284,"(39.8704, -81.5131)",1761,186,Delivered,Paid,6,7,1,0x1641,Triggered,0
TX06709,58:29.8,9993,S1,C2,LA,7.93589677,41.47418608,"(39.1879, -91.6812)",1014,147,Shipped,Overdue,6,6,1,0x3e47,Triggered,0
TX06710,58:29.8,9694,S5,C3,NY,13.83297723,61.25867416,"(41.9007, -81.1913)",2958,98,Delivered,Overdue,2,0,0,0x5923,Triggered,1
TX06711,58:29.8,9539,S2,C7,Chicago,12.64077205,79.93331649,"(39.8673, -82.5626)",1516,199,Shipped,Paid,1,6,0,0x7882,Active,1
TX06712,58:29.8,9708,S9,C7,Chicago,16.02249626,74.1202992,"(41.9992, -97.2426)",2005,110,Shipped,Overdue,2,3,0,0x5bb8,Active,1
TX06713,58:29.8,9190,S7,C3,SF,9.61894306,46.75570488,"(39.6443, -83.3965)",2632,165,Delivered,Paid,3,5,1,0x8ef0,Active,1
TX06714,58:29.8,9314,S10,C2,NY,11.91236121,75.37264035,"(37.5535, -77.0278)",1742,116,Shipped,Paid,2,14,0,0x6730,Completed,0
TX06715,58:29.8,9900,S8,C1,NY,15.20555329,58.07173924,"(37.0577, -109.0618)",2004,129,Shipped,Overdue,3,10,0,0x7028,Completed,0
TX06716,58:29.8,9562,S6,C9,Chicago,19.44850678,50.93002187,"(39.4167, -116.3663)",2836,90,Shipped,Overdue,4,9,1,0xaae4,Completed,1
TX06717,58:29.8,9660,S9,C10,LA,10.23305602,65.61223492,"(35.0131, -76.3283)",1896,143,Pending,Paid,5,14,1,0x0a5b,Completed,0
TX06718,58:29.8,9779,S6,C3,LA,9.473133044,48.66779266,"(36.2532, -118.5084)",1302,196,Delivered,Overdue,8,6,1,0x99b1,Completed,1
TX06719,58:29.8,9561,S7,C9,SF,11.73932556,75.18607147,"(37.7971, -80.9695)",1289,93,Delivered,Overdue,6,13,0,0x540d,Active,0
