product_id,name,manufacturer,batch_id,manufacture_date,current_location,status
PRD-9801,Component-9801,S8,TX05979,58:29.8,NY,FLAGGED
PRD-9917,Component-9917,S7,TX05980,58:29.8,NY,FLAGGED
PRD-9834,Component-9834,S4,TX05981,58:29.8,Chicago,FLAGGED
PRD-9133,Component-9133,S9,TX05982,58:29.8,NY,FLAGGED
PRD-9718,Component-9718,S4,TX05983,58:29.8,NY,VERIFIED
PRD-9282,Component-9282,S1,TX05984,58:29.8,NY,FLAGGED
PRD-9777,Component-9777,S10,TX05985,58:29.8,LA,FLAGGED
PRD-9072,Component-9072,S1,TX05986,58:29.8,Chicago,VERIFIED
PRD-9480,Component-9480,S1,TX05987,58:29.8,Chicago,FLAGGED
PRD-9351,Component-9351,S1,TX05988,58:29.8,NY,FLAGGED
PRD-9559,Component-9559,S4,TX05989,58:29.8,LA,FLAGGED
PRD-9325,Component-9325,S1,TX05990,58:29.8,NY,FLAGGED
PRD-9744,Component-9744,S2,TX05991,58:29.8,Chicago,FLAGGED
PRD-9442,Component-9442,S4,TX05992,58:29.8,Chicago,FLAGGED
PRD-9099,Component-9099,S7,TX05993,58:29.8,Chicago,FLAGGED
PRD-9058,Component-9058,S2,TX05994,58:29.8,Chicago,FLAGGED
PRD-9507,Component-9507,S8,TX05995,58:29.8,LA,FLAGGED
PRD-9257,Component-9257,S7,TX05996,58:29.8,SF,FLAGGED
PRD-9412,Component-9412,S9,TX05997,58:29.8,SF,FLAGGED
PRD-9451,Component-9451,S6,TX05998,58:29.8,LA,FLAGGED
PRD-9064,Component-9064,S4,TX05999,58:29.8,NY,FLAGGED
PRD-9594,Component-9594,S6,TX06000,58:29.8,Chicago,VERIFIED
PRD-9153,Component-9153,S4,TX06001,58:29.8,Chicago,FLAGGED
PRD-9984,Component-9984,S7,TX06002,58:29.8,Chicago,FLAGGED
PRD-9265,Component-9265,S9,TX06003,58:29.8,LA,VERIFIED
PRD-9820,Component-9820,S3,TX06004,58:29.8,LA,FLAGGED
PRD-9078,Component-9078,S3,TX06005,58:29.8,Chicago,FLAGGED
PRD-9314,Component-9314,S2,TX06006,58:29.8,Chicago,FLAGGED
PRD-9661,Component-9661,S1,TX06007,58:29.8,NY,VERIFIED
PRD-9946,Component-9946,S1,TX06008,58:29.8,SF,FLAGGED
PRD-9559,Component-9559,S3,TX06009,58:29.8,LA,FLAGGED
PRD-9916,Component-9916,S7,TX06010,58:29.8,SF,FLAGGED
PRD-9890,Component-9890,S9,TX06011,58:29.8,Chicago,FLAGGED
PRD-9247,Component-9247,S2,TX06012,58:29.8,SF,FLAGGED
PRD-9789,Component-9789,S7,TX06013,58:29.8,SF,VERIFIED
PRD-9867,Component-9867,S1,TX06014,58:29.8,LA,FLAGGED
PRD-9609,Component-9609,S2,TX06015,58:29.8,LA,FLAGGED
PRD-9413,Component-9413,S6,TX06016,58:29.8,NY,FLAGGED
PRD-9024,Component-9024,S5,TX06017,58:29.8,Chicago,FLAGGED
PRD-9283,Component-9283,S8,TX06018,58:29.8,NY,FLAGGED
PRD-9448,Component-9448,S2,TX06019,58:29.8,LA,VERIFIED
PRD-9880,Component-9880,S1,TX06020,58:29.8,NY,FLAGGED
PRD-9300,Component-9300,S7,TX06021,58:29.8,SF,FLAGGED
PRD-9067,Component-9067,S6,TX06022,58:29.8,SF,FLAGGED
PRD-9006,Component-9006,S8,TX06023,58:29.8,LA,VERIFIED
PRD-9816,Component-9816,S8,TX06024,58:29.8,SF,FLAGGED
PRD-9136,Component-9136,S2,TX06025,58:29.8,Chicago,VERIFIED
PRD-9163,Component-9163,S8,TX06026,58:29.8,LA,FLAGGED
PRD-9082,Component-9082,S6,TX06027,58:29.8,Chicago,FLAGGED
PRD-9896,Component-9896,S9,TX06028,58:29.8,LA,FLAGGED
PRD-9649,Component-9649,S7,TX06029,58:29.8,LA,VERIFIED
PRD-9419,Component-9419,S2,TX06030,58:29.8,SF,FLAGGED
PRD-9072,Component-9072,S8,TX06031,58:29.8,LA,FLAGGED
PRD-9236,Component-9236,S9,TX06032,58:29.8,LA,FLAGGED
PRD-9045,Component-9045,S7,TX06033,58:29.8,NY,FLAGGED
PRD-9617,Component-9617,S4,TX06034,58:29.8,SF,FLAGGED
PRD-9927,Component-9927,S9,TX06035,58:29.8,Chicago,VERIFIED
PRD-9799,Component-9799,S4,TX06036,58:29.8,LA,VERIFIED
PRD-9261,Component-9261,S4,TX06037,58:29.8,Chicago,FLAGGED
PRD-9175,Component-9175,S9,TX06038,58:29.8,NY,FLAGGED
PRD-9165,Component-9165,S8,TX06039,58:29.8,LA,FLAGGED
PRD-9656,Component-9656,S4,TX06040,58:29.8,Chicago,FLAGGED
PRD-9841,Component-9841,S8,TX06041,58:29.8,SF,FLAGGED
PRD-9369,Component-9369,S8,TX06042,58:29.8,NY,FLAGGED
PRD-9794,Component-9794,S7,TX06043,58:29.8,NY,FLAGGED
PRD-9053,Component-9053,S10,TX06044,58:29.8,Chicago,FLAGGED
PRD-9689,Component-9689,S6,TX06045,58:29.8,LA,FLAGGED
PRD-9418,Component-9418,S8,TX06046,58:29.8,LA,VERIFIED
PRD-9755,Component-9755,S7,TX06047,58:29.8,SF,FLAGGED
PRD-9506,Component-9506,S5,TX06048,58:29.8,SF,FLAGGED
PRD-9340,Component-9340,S4,TX06049,58:29.8,LA,FLAGGED
PRD-9126,Component-9126,S2,TX06050,58:29.8,NY,FLAGGED
PRD-9408,Component-9408,S8,TX06051,58:29.8,SF,FLAGGED
PRD-9923,Component-9923,S9,TX06052,58:29.8,SF,VERIFIED
PRD-9366,Component-9366,S4,TX06053,58:29.8,NY,FLAGGED
PRD-9270,Component-9270,S4,TX06054,58:29.8,LA,VERIFIED
PRD-9643,Component-9643,S5,TX06055,58:29.8,Chicago,VERIFIED
PRD-9604,Component-9604,S2,TX06056,58:29.8,SF,FLAGGED
PRD-9378,Component-9378,S7,TX06057,58:29.8,NY,FLAGGED
PRD-9072,Component-9072,S5,TX06058,58:29.8,SF,FLAGGED
PRD-9922,Component-9922,S6,TX06059,58:29.8,NY,FLAGGED
PRD-9921,Component-9921,S4,TX06060,58:29.8,SF,FLAGGED
PRD-9914,Component-9914,S8,TX06061,58:29.8,LA,VERIFIED
PRD-9247,Component-9247,S8,TX06062,58:29.8,NY,FLAGGED
PRD-9859,Component-9859,S5,TX06063,58:29.8,Chicago,VERIFIED
PRD-9784,Component-9784,S6,TX06064,58:29.8,Chicago,FLAGGED
PRD-9042,Component-9042,S3,TX06065,58:29.8,SF,FLAGGED
PRD-9376,Component-9376,S1,TX06066,58:29.8,Chicago,FLAGGED
PRD-9040,Component-9040,S9,TX06067,58:29.8,SF,FLAGGED
PRD-9169,Component-9169,S9,TX06068,58:29.8,NY,FLAGGED
PRD-9945,Component-9945,S3,TX06069,58:29.8,NY,VERIFIED
PRD-9211,Component-9211,S4,TX06070,58:29.8,Chicago,FLAGGED
PRD-9492,Component-9492,S7,TX06071,58:29.8,Chicago,FLAGGED
PRD-9679,Component-9679,S2,TX06072,58:29.8,LA,FLAGGED
PRD-9038,Component-9038,S3,TX06073,58:29.8,NY,FLAGGED
PRD-9368,Component-9368,S6,TX06074,58:29.8,Chicago,FLAGGED
PRD-9756,Component-9756,S8,TX06075,58:29.8,Chicago,FLAGGED
PRD-9150,Component-9150,S1,TX06076,58:29.8,Chicago,VERIFIED
PRD-9110,Component-9110,S4,TX06077,58:29.8,SF,FLAGGED
PRD-9479,Component-9479,S1,TX06078,58:29.8,LA,FLAGGED
PRD-9435,Component-9435,S2,TX06079,58:29.8,NY,FLAGGED
PRD-9046,Component-9046,S8,TX06080,58:29.8,Chicago,FLAGGED
PRD-9574,Component-9574,S6,TX06081,58:29.8,Chicago,FLAGGED
PRD-9736,Component-9736,S9,TX06082,58:29.8,Chicago,FLAGGED
PRD-9365,Component-9365,S2,TX06083,58:29.8,SF,VERIFIED
PRD-9068,Component-9068,S3,TX06084,58:29.8,NY,FLAGGED
PRD-9298,Component-9298,S9,TX06085,58:29.8,Chicago,FLAGGED
PRD-9943,Component-9943,S9,TX06086,58:29.8,Chicago,VERIFIED
PRD-9801,Component-9801,S6,TX06087,58:29.8,SF,FLAGGED
PRD-9295,Component-9295,S3,TX06088,58:29.8,SF,VERIFIED
PRD-9202,Component-9202,S5,TX06089,58:29.8,LA,VERIFIED
PRD-9060,Component-9060,S2,TX06090,58:29.8,LA,FLAGGED
PRD-9945,Component-9945,S7,TX06091,58:29.8,NY,FLAGGED
PRD-9962,Component-9962,S10,TX06092,58:29.8,LA,FLAGGED
PRD-9829,Component-9829,S8,TX06093,58:29.8,NY,FLAGGED
PRD-9313,Component-9313,S6,TX06094,58:29.8,LA,FLAGGED
PRD-9160,Component-9160,S8,TX06095,58:29.8,Chicago,FLAGGED
PRD-9330,Component-9330,S2,TX06096,58:29.8,LA,VERIFIED
PRD-9527,Component-9527,S3,TX06097,58:29.8,Chicago,VERIFIED
PRD-9337,Component-9337,S7,TX06098,58:29.8,NY,FLAGGED
PRD-9605,Component-9605,S10,TX06099,58:29.8,LA,VERIFIED
PRD-9303,Component-9303,S1,TX06100,58:29.8,LA,FLAGGED
PRD-9502,Component-9502,S7,TX06101,58:29.8,LA,VERIFIED
PRD-9649,Component-9649,S6,TX06102,58:29.8,Chicago,FLAGGED
PRD-9337,Component-9337,S8,TX06103,58:29.8,Chicago,FLAGGED
PRD-9549,Component-9549,S7,TX06104,58:29.8,LA,FLAGGED
PRD-9638,Component-9638,S4,TX06105,58:29.8,NY,VERIFIED
PRD-9274,Component-9274,S3,TX06106,58:29.8,Chicago,FLAGGED
PRD-9163,Component-9163,S3,TX06107,58:29.8,SF,VERIFIED
PRD-9442,Component-9442,S4,TX06108,58:29.8,NY,FLAGGED
PRD-9318,Component-9318,S9,TX06109,58:29.8,NY,FLAGGED
PRD-9588,Component-9588,S9,TX06110,58:29.8,NY,FLAGGED
PRD-9503,Component-9503,S2,TX06111,58:29.8,Chicago,FLAGGED
PRD-9685,Component-9685,S5,TX06112,58:29.8,LA,FLAGGED
PRD-9386,Component-9386,S1,TX06113,58:29.8,LA,FLAGGED
PRD-9969,Component-9969,S4,TX06114,58:29.8,SF,VERIFIED
PRD-9869,Component-9869,S2,TX06115,58:29.8,LA,FLAGGED
PRD-9832,Component-9832,S8,TX06116,58:29.8,SF,FLAGGED
PRD-9887,Component-9887,S4,TX06117,58:29.8,SF,FLAGGED
PRD-9602,Component-9602,S5,TX06118,58:29.8,LA,FLAGGED
PRD-9749,Component-9749,S4,TX06119,58:29.8,SF,FLAGGED
PRD-9775,Component-9775,S5,TX06120,58:29.8,NY,FLAGGED
PRD-9690,Component-9690,S5,TX06121,58:29.8,NY,VERIFIED
PRD-9493,Component-9493,S5,TX06122,58:29.8,NY,VERIFIED
PRD-9489,Component-9489,S3,TX06123,58:29.8,Chicago,FLAGGED
PRD-9720,Component-9720,S7,TX06124,58:29.8,SF,FLAGGED
PRD-9072,Component-9072,S3,TX06125,58:29.8,SF,VERIFIED
PRD-9508,Component-9508,S2,TX06126,58:29.8,NY,VERIFIED
PRD-9389,Component-9389,S3,TX06127,58:29.8,Chicago,FLAGGED
PRD-9618,Component-9618,S3,TX06128,58:29.8,LA,FLAGGED
PRD-9856,Component-9856,S8,TX06129,58:29.8,NY,VERIFIED
PRD-9294,Component-9294,S4,TX06130,58:29.8,Chicago,VERIFIED
PRD-9368,Component-9368,S3,TX06131,58:29.8,LA,VERIFIED
PRD-9955,Component-9955,S10,TX06132,58:29.8,Chicago,FLAGGED
PRD-9795,Component-9795,S5,TX06133,58:29.8,LA,FLAGGED
PRD-9864,Component-9864,S4,TX06134,58:29.8,SF,FLAGGED
PRD-9693,Component-9693,S9,TX06135,58:29.8,SF,FLAGGED
PRD-9548,Component-9548,S8,TX06136,58:29.8,Chicago,FLAGGED
PRD-9648,Component-9648,S7,TX06137,58:29.8,Chicago,VERIFIED
PRD-9849,Component-9849,S8,TX06138,58:29.8,LA,FLAGGED
PRD-9567,Component-9567,S5,TX06139,58:29.8,Chicago,FLAGGED
PRD-9186,Component-9186,S4,TX06140,58:29.8,Chicago,FLAGGED
PRD-9852,Component-9852,S7,TX06141,58:29.8,LA,FLAGGED
PRD-9769,Component-9769,S1,TX06142,58:29.8,LA,FLAGGED
PRD-9444,Component-9444,S6,TX06143,58:29.8,SF,FLAGGED
PRD-9569,Component-9569,S8,TX06144,58:29.8,NY,FLAGGED
PRD-9362,Component-9362,S7,TX06145,58:29.8,Chicago,FLAGGED
PRD-9122,Component-9122,S2,TX06146,58:29.8,LA,FLAGGED
PRD-9187,Component-9187,S7,TX06147,58:29.8,SF,FLAGGED
PRD-9741,Component-9741,S6,TX06148,58:29.8,NY,VERIFIED
PRD-9679,Component-9679,S5,TX06149,58:29.8,Chicago,FLAGGED
PRD-9419,Component-9419,S4,TX06150,58:29.8,SF,FLAGGED
PRD-9625,Component-9625,S1,TX06151,58:29.8,NY,VERIFIED
PRD-9251,Component-9251,S2,TX06152,58:29.8,Chicago,VERIFIED
PRD-9618,Component-9618,S7,TX06153,58:29.8,SF,VERIFIED
PRD-9548,Component-9548,S10,TX06154,58:29.8,Chicago,FLAGGED
PRD-9334,Component-9334,S3,TX06155,58:29.8,NY,VERIFIED
PRD-9091,Component-9091,S5,TX06156,58:29.8,LA,FLAGGED
PRD-9529,Component-9529,S8,TX06157,58:29.8,SF,FLAGGED
PRD-9865,Component-9865,S8,TX06158,58:29.8,NY,FLAGGED
PRD-9062,Component-9062,S6,TX06159,58:29.8,Chicago,FLAGGED
PRD-9661,Component-9661,S5,TX06160,58:29.8,NY,FLAGGED
PRD-9511,Component-9511,S2,TX06161,58:29.8,NY,VERIFIED
PRD-9138,Component-9138,S9,TX06162,58:29.8,LA,VERIFIED
PRD-9697,Component-9697,S1,TX06163,58:29.8,SF,FLAGGED
PRD-9184,Component-9184,S2,TX06164,58:29.8,NY,VERIFIED
PRD-9204,Component-9204,S1,TX06165,58:29.8,LA,VERIFIED
PRD-9771,Component-9771,S4,TX06166,58:29.8,LA,FLAGGED
PRD-9213,Component-9213,S4,TX06167,58:29.8,LA,VERIFIED
PRD-9255,Component-9255,S5,TX06168,58:29.8,Chicago,FLAGGED
PRD-9134,Component-9134,S5,TX06169,58:29.8,LA,VERIFIED
PRD-9572,Component-9572,S8,TX06170,58:29.8,LA,FLAGGED
PRD-9874,Component-9874,S3,TX06171,58:29.8,LA,FLAGGED
PRD-9821,Component-9821,S6,TX06172,58:29.8,LA,VERIFIED
PRD-9087,Component-9087,S3,TX06173,58:29.8,SF,VERIFIED
PRD-9835,Component-9835,S2,TX06174,58:29.8,SF,FLAGGED
PRD-9987,Component-9987,S8,TX06175,58:29.8,LA,FLAGGED
PRD-9206,Component-9206,S1,TX06176,58:29.8,NY,FLAGGED
PRD-9128,Component-9128,S9,TX06177,58:29.8,Chicago,FLAGGED
PRD-9822,Component-9822,S7,TX06178,58:29.8,NY,FLAGGED
PRD-9002,Component-9002,S10,TX06179,58:29.8,NY,FLAGGED
PRD-9973,Component-9973,S4,TX06180,58:29.8,LA,FLAGGED
PRD-9933,Component-9933,S3,TX06181,58:29.8,NY,FLAGGED
PRD-9753,Component-9753,S6,TX06182,58:29.8,SF,FLAGGED
PRD-9120,Component-9120,S9,TX06183,58:29.8,SF,FLAGGED
PRD-9384,Component-9384,S9,TX06184,58:29.8,Chicago,FLAGGED
PRD-9613,Component-9613,S4,TX06185,58:29.8,SF,VERIFIED
PRD-9037,Component-9037,S10,TX06186,58:29.8,SF,VERIFIED
PRD-9340,Component-9340,S5,TX06187,58:29.8,LA,VERIFIED
PRD-9924,Component-9924,S9,TX06188,58:29.8,SF,VERIFIED
PRD-9644,Component-9644,S2,TX06189,58:29.8,NY,FLAGGED
PRD-9713,Component-9713,S2,TX06190,58:29.8,NY,FLAGGED
PRD-9859,Component-9859,S5,TX06191,58:29.8,SF,FLAGGED
PRD-9020,Component-9020,S1,TX06192,58:29.8,Chicago,FLAGGED
PRD-9241,Component-9241,S8,TX06193,58:29.8,Chicago,VERIFIED
PRD-9454,Component-9454,S5,TX06194,58:29.8,Chicago,FLAGGED
PRD-9962,Component-9962,S10,TX06195,58:29.8,SF,VERIFIED
PRD-9620,Component-9620,S2,TX06196,58:29.8,Chicago,FLAGGED
PRD-9302,Component-9302,S9,TX06197,58:29.8,SF,VERIFIED
PRD-9595,Component-9595,S2,TX06198,58:29.8,NY,FLAGGED
PRD-9594,Component-9594,S7,TX06199,58:29.8,Chicago,FLAGGED
PRD-9802,Component-9802,S8,TX06200,58:29.8,Chicago,FLAGGED
PRD-9963,Component-9963,S6,TX06201,58:29.8,Chicago,VERIFIED
PRD-9068,Component-9068,S7,TX06202,58:29.8,NY,FLAGGED
PRD-9128,Component-9128,S1,TX06203,58:29.8,SF,FLAGGED
PRD-9195,Component-9195,S4,TX06204,58:29.8,NY,FLAGGED
PRD-9139,Component-9139,S7,TX06205,58:29.8,NY,VERIFIED
PRD-9443,Component-9443,S1,TX06206,58:29.8,LA,VERIFIED
PRD-9282,Component-9282,S1,TX06207,58:29.8,Chicago,FLAGGED
PRD-9311,Component-9311,S6,TX06208,58:29.8,SF,VERIFIED
PRD-9745,Component-9745,S4,TX06209,58:29.8,SF,FLAGGED
PRD-9534,Component-9534,S3,TX06210,58:29.8,LA,VERIFIED
PRD-9664,Component-9664,S5,TX06211,58:29.8,LA,FLAGGED
PRD-9276,Component-9276,S9,TX06212,58:29.8,NY,FLAGGED
PRD-9060,Component-9060,S10,TX06213,58:29.8,LA,FLAGGED
PRD-9318,Component-9318,S10,TX06214,58:29.8,SF,VERIFIED
PRD-9889,Component-9889,S10,TX06215,58:29.8,SF,FLAGGED
PRD-9051,Component-9051,S3,TX06216,58:29.8,SF,FLAGGED
PRD-9855,Component-9855,S5,TX06217,58:29.8,NY,FLAGGED
PRD-9152,Component-9152,S10,TX06218,58:29.8,Chicago,VERIFIED
PRD-9748,Component-9748,S5,TX06219,58:29.8,Chicago,FLAGGED
PRD-9310,Component-9310,S9,TX06220,58:29.8,NY,FLAGGED
PRD-9813,Component-9813,S10,TX06221,58:29.8,SF,FLAGGED
PRD-9543,Component-9543,S4,TX06222,58:29.8,SF,FLAGGED
PRD-9566,Component-9566,S1,TX06223,58:29.8,NY,FLAGGED
PRD-9863,Component-9863,S10,TX06224,58:29.8,NY,FLAGGED
PRD-9388,Component-9388,S5,TX06225,58:29.8,LA,FLAGGED
PRD-9547,Component-9547,S1,TX06226,58:29.8,NY,VERIFIED
PRD-9621,Component-9621,S6,TX06227,58:29.8,Chicago,FLAGGED
PRD-9176,Component-9176,S10,TX06228,58:29.8,NY,FLAGGED
PRD-9361,Component-9361,S10,TX06229,58:29.8,SF,VERIFIED
PRD-9313,Component-9313,S7,TX06230,58:29.8,SF,FLAGGED
PRD-9806,Component-9806,S1,TX06231,58:29.8,SF,FLAGGED
PRD-9847,Component-9847,S10,TX06232,58:29.8,Chicago,FLAGGED
PRD-9096,Component-9096,S4,TX06233,58:29.8,Chicago,FLAGGED
PRD-9880,Component-9880,S9,TX06234,58:29.8,LA,FLAGGED
PRD-9212,Component-9212,S1,TX06235,58:29.8,NY,FLAGGED
PRD-9828,Component-9828,S9,TX06236,58:29.8,LA,FLAGGED
PRD-9136,Component-9136,S8,TX06237,58:29.8,NY,VERIFIED
PRD-9005,Component-9005,S5,TX06238,58:29.8,NY,FLAGGED
PRD-9108,Component-9108,S6,TX06239,58:29.8,Chicago,FLAGGED
PRD-9546,Component-9546,S7,TX06240,58:29.8,SF,VERIFIED
PRD-9038,Component-9038,S4,TX06241,58:29.8,NY,VERIFIED
PRD-9661,Component-9661,S6,TX06242,58:29.8,Chicago,FLAGGED
PRD-9424,Component-9424,S7,TX06243,58:29.8,LA,FLAGGED
PRD-9629,Component-9629,S6,TX06244,58:29.8,SF,VERIFIED
PRD-9260,Component-9260,S6,TX06245,58:29.8,LA,FLAGGED
PRD-9425,Component-9425,S2,TX06246,58:29.8,LA,FLAGGED
PRD-9086,Component-9086,S5,TX06247,58:29.8,Chicago,FLAGGED
PRD-9464,Component-9464,S3,TX06248,58:29.8,SF,FLAGGED
PRD-9075,Component-9075,S7,TX06249,58:29.8,NY,FLAGGED
PRD-9470,Component-9470,S4,TX06250,58:29.8,LA,FLAGGED
PRD-9975,Component-9975,S1,TX06251,58:29.8,NY,FLAGGED
PRD-9962,Component-9962,S6,TX06252,58:29.8,SF,FLAGGED
PRD-9413,Component-9413,S6,TX06253,58:29.8,Chicago,VERIFIED
PRD-9824,Component-9824,S7,TX06254,58:29.8,Chicago,VERIFIED
PRD-9894,Component-9894,S8,TX06255,58:29.8,Chicago,VERIFIED
PRD-9725,Component-9725,S3,TX06256,58:29.8,NY,FLAGGED
PRD-9456,Component-9456,S6,TX06257,58:29.8,NY,FLAGGED
PRD-9284,Component-9284,S10,TX06258,58:29.8,SF,FLAGGED
PRD-9238,Component-9238,S2,TX06259,58:29.8,NY,VERIFIED
PRD-9676,Component-9676,S9,TX06260,58:29.8,Chicago,FLAGGED
PRD-9598,Component-9598,S2,TX06261,58:29.8,LA,VERIFIED
PRD-9652,Component-9652,S3,TX06262,58:29.8,LA,VERIFIED
PRD-9671,Component-9671,S10,TX06263,58:29.8,LA,FLAGGED
PRD-9557,Component-9557,S2,TX06264,58:29.8,Chicago,FLAGGED
PRD-9371,Component-9371,S9,TX06265,58:29.8,NY,FLAGGED
PRD-9494,Component-9494,S1,TX06266,58:29.8,LA,FLAGGED
PRD-9623,Component-9623,S5,TX06267,58:29.8,NY,FLAGGED
PRD-9918,Component-9918,S1,TX06268,58:29.8,NY,FLAGGED
PRD-9044,Component-9044,S5,TX06269,58:29.8,Chicago,FLAGGED
PRD-9400,Component-9400,S8,TX06270,58:29.8,NY,FLAGGED
PRD-9246,Component-9246,S8,TX06271,58:29.8,NY,VERIFIED
PRD-9615,Component-9615,S8,TX06272,58:29.8,Chicago,FLAGGED
PRD-9596,Component-9596,S2,TX06273,58:29.8,SF,FLAGGED
PRD-9449,Component-9449,S8,TX06274,58:29.8,LA,FLAGGED
PRD-9484,Component-9484,S5,TX06275,58:29.8,LA,VERIFIED
PRD-9645,Component-9645,S1,TX06276,58:29.8,NY,FLAGGED
PRD-9619,Component-9619,S7,TX06277,58:29.8,SF,FLAGGED
PRD-9017,Component-9017,S6,TX06278,58:29.8,Chicago,VERIFIED
PRD-9605,Component-9605,S5,TX06279,58:29.8,NY,VERIFIED
PRD-9661,Component-9661,S1,TX06280,58:29.8,Chicago,VERIFIED
PRD-9757,Component-9757,S1,TX06281,58:29.8,LA,FLAGGED
PRD-9288,Component-9288,S6,TX06282,58:29.8,Chicago,FLAGGED
PRD-9413,Component-9413,S10,TX06283,58:29.8,LA,VERIFIED
PRD-9720,Component-9720,S7,TX06284,58:29.8,Chicago,FLAGGED
PRD-9637,Component-9637,S10,TX06285,58:29.8,Chicago,VERIFIED
PRD-9234,Component-9234,S10,TX06286,58:29.8,SF,FLAGGED
PRD-9415,Component-9415,S1,TX06287,58:29.8,Chicago,FLAGGED
PRD-9937,Component-9937,S9,TX06288,58:29.8,NY,FLAGGED
PRD-9498,Component-9498,S4,TX06289,58:29.8,SF,FLAGGED
PRD-9973,Component-9973,S5,TX06290,58:29.8,NY,VERIFIED
PRD-9633,Component-9633,S2,TX06291,58:29.8,Chicago,VERIFIED
PRD-9649,Component-9649,S10,TX06292,58:29.8,Chicago,FLAGGED
PRD-9114,Component-9114,S8,TX06293,58:29.8,SF,FLAGGED
PRD-9931,Component-9931,S2,TX06294,58:29.8,LA,FLAGGED
PRD-9673,Component-9673,S3,TX06295,58:29.8,SF,VERIFIED
PRD-9712,Component-9712,S9,TX06296,58:29.8,LA,FLAGGED
PRD-9233,Component-9233,S2,TX06297,58:29.8,LA,FLAGGED
PRD-9539,Component-9539,S6,TX06298,58:29.8,Chicago,FLAGGED
PRD-9010,Component-9010,S4,TX06299,58:29.8,NY,FLAGGED
PRD-9205,Component-9205,S7,TX06300,58:29.8,SF,VERIFIED
PRD-9678,Component-9678,S6,TX06301,58:29.8,SF,FLAGGED
PRD-9246,Component-9246,S10,TX06302,58:29.8,Chicago,FLAGGED
PRD-9558,Component-9558,S9,TX06303,58:29.8,Chicago,FLAGGED
PRD-9757,Component-9757,S9,TX06304,58:29.8,SF,VERIFIED
PRD-9126,Component-9126,S10,TX06305,58:29.8,SF,FLAGGED
PRD-9146,Component-9146,S4,TX06306,58:29.8,NY,VERIFIED
PRD-9117,Component-9117,S1,TX06307,58:29.8,Chicago,VERIFIED
PRD-9910,Component-9910,S2,TX06308,58:29.8,NY,VERIFIED
PRD-9381,Component-9381,S8,TX06309,58:29.8,Chicago,FLAGGED
PRD-9411,Component-9411,S10,TX06310,58:29.8,Chicago,FLAGGED
PRD-9663,Component-9663,S8,TX06311,58:29.8,NY,FLAGGED
PRD-9583,Component-9583,S2,TX06312,58:29.8,LA,FLAGGED
PRD-9362,Component-9362,S4,TX06313,58:29.8,LA,FLAGGED
PRD-9508,Component-9508,S1,TX06314,58:29.8,LA,FLAGGED
PRD-9136,Component-9136,S7,TX06315,58:29.8,Chicago,FLAGGED
PRD-9174,Component-9174,S4,TX06316,58:29.8,NY,FLAGGED
PRD-9288,Component-9288,S8,TX06317,58:29.8,LA,FLAGGED
PRD-9957,Component-9957,S9,TX06318,58:29.8,SF,FLAGGED
PRD-9480,Component-9480,S9,TX06319,58:29.8,LA,FLAGGED
PRD-9018,Component-9018,S3,TX06320,58:29.8,NY,FLAGGED
PRD-9194,Component-9194,S5,TX06321,58:29.8,Chicago,FLAGGED
PRD-9329,Component-9329,S6,TX06322,58:29.8,NY,VERIFIED
PRD-9935,Component-9935,S6,TX06323,58:29.8,Chicago,FLAGGED
PRD-9174,Component-9174,S10,TX06324,58:29.8,NY,FLAGGED
PRD-9448,Component-9448,S8,TX06325,58:29.8,NY,VERIFIED
PRD-9924,Component-9924,S6,TX06326,58:29.8,SF,FLAGGED
PRD-9945,Component-9945,S6,TX06327,58:29.8,LA,FLAGGED
PRD-9353,Component-9353,S4,TX06328,58:29.8,LA,FLAGGED
PRD-9498,Component-9498,S7,TX06329,58:29.8,NY,FLAGGED
PRD-9140,Component-9140,S8,TX06330,58:29.8,LA,VERIFIED
PRD-9757,Component-9757,S3,TX06331,58:29.8,SF,FLAGGED
PRD-9896,Component-9896,S7,TX06332,58:29.8,NY,FLAGGED
PRD-9929,Component-9929,S3,TX06333,58:29.8,LA,FLAGGED
PRD-9092,Component-9092,S8,TX06334,58:29.8,LA,FLAGGED
PRD-9943,Component-9943,S1,TX06335,58:29.8,Chicago,FLAGGED
PRD-9238,Component-9238,S1,TX06336,58:29.8,LA,FLAGGED
PRD-9204,Component-9204,S6,TX06337,58:29.8,LA,FLAGGED
PRD-9559,Component-9559,S10,TX06338,58:29.8,Chicago,FLAGGED
PRD-9432,Component-9432,S9,TX06339,58:29.8,NY,VERIFIED
PRD-9244,Component-9244,S4,TX06340,58:29.8,NY,FLAGGED
PRD-9831,Component-9831,S6,TX06341,58:29.8,SF,VERIFIED
PRD-9316,Component-9316,S5,TX06342,58:29.8,Chicago,VERIFIED
PRD-9924,Component-9924,S1,TX06343,58:29.8,NY,FLAGGED
PRD-9294,Component-9294,S6,TX06344,58:29.8,LA,FLAGGED
PRD-9639,Component-9639,S9,TX06345,58:29.8,LA,VERIFIED
PRD-9855,Component-9855,S3,TX06346,58:29.8,LA,FLAGGED
PRD-9281,Component-9281,S3,TX06347,58:29.8,SF,VERIFIED
PRD-9016,Component-9016,S2,TX06348,58:29.8,NY,FLAGGED
PRD-9070,Component-9070,S4,TX06349,58:29.8,Chicago,FLAGGED
PRD-9268,Component-9268,S10,TX06350,58:29.8,NY,VERIFIED
